P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	ANT_vs_PT_logFC	ANT_vs_PT_AveExpr	ANT_vs_PT_t	ANT_vs_PT_P.Value	ANT_vs_PT_adj.P.Val	ANT_vs_PT_B	ANT_vs_PT_-log(P.Value)	ANT_vs_PT_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	ANT_vs_PT_Valid	ANT_vs_PT_Significant
22.949316024780273	22.029756546020508	25.97784996032715	21.4000244140625	21.6022891998291	21.225000381469727	20.96824836730957	21.673381805419922	21.950490951538086	23.429824829101562	22.251873016357422	21.91806983947754	22.93516731262207	21.71798324584961	22.15707015991211	21.343130111694336	23.026500701904297	21.57769012451172	23.409223556518555	21.241701126098633	22.91728401184082	21.944889068603516	22.630775451660156	Homo sapiens	1:Experimental evidence at protein level	365	0	-0.934669549883971	22.269092189425	-1.82094588216344	0.080740410274386	0.14322848878048	-5.20999029077265	1.09290904809577	0.843970590340994	sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	HLA class I histocompatibility antigen, A alpha chain		+	
20.84134292602539	22.284502029418945	21.479778289794922	21.793317794799805	21.795528411865234	22.78617286682129	22.075679779052734	22.601598739624023	21.92666244506836	21.772947311401367	21.665830612182617	21.996580123901367	22.0377140045166	22.08837890625	21.767812728881836	21.520252227783203	21.893112182617188	21.390850067138672	21.769262313842773	21.36675453186035	21.98951530456543	21.947559356689453	21.636577606201172	Homo sapiens	1:Experimental evidence at protein level	268	0	-0.816378832082968	21.8492024921436	-3.09257672775038	0.00486800407119194	0.0134594892685674	-2.66133327920135	2.3126490672342	1.87097141946206	sp|P04632|CPNS1_HUMAN	P04632	CPNS1_HUMAN	CAPNS1	Calpain small subunit 1		+	+
23.75015640258789	25.307697296142578	24.00509262084961	23.930696487426758	24.1419677734375	24.492137908935547	23.837711334228516	25.03559112548828	24.42491912841797	24.61349868774414	24.132118225097656	24.61371421813965	24.216873168945312	24.370140075683594	25.958524703979492	24.05897331237793	24.133464813232422	24.052677154541016	24.191572189331055	23.827980041503906	24.21988868713379	24.012765884399414	24.073274612426758	Homo sapiens	1:Experimental evidence at protein level	205	0	-0.554022418555142	24.3232350972792	-2.2182547343857	0.035957596750443	0.0726569616429611	-4.50412372145844	1.44420934232533	1.1387227673498	sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	Heat shock protein beta-1		+	
22.94921875	22.57422637939453	21.66706085205078	21.793087005615234	22.797752380371094	21.88768196105957	21.740877151489258	22.19586753845215	21.896799087524414	22.01549530029297	22.538780212402344	21.80359649658203	22.345308303833008	22.046100616455078	21.97527503967285	21.686677932739258	22.446500778198242	21.652141571044922	22.819866180419922	21.48297882080078	22.78881072998047	21.305429458618164	22.35409164428711	Homo sapiens	1:Experimental evidence at protein level	607	0	-0.181217983061675	22.1174420967188	-0.836274803533664	0.411010783552429	0.524730865633775	-6.45365846252279	0.386146783535419	0.280063389050805	sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1		+	
22.007522583007812	22.05105972290039	21.669687271118164	21.420156478881836	22.068965911865234	21.043006896972656	20.80921173095703	21.48361587524414	21.530977249145508	21.913331985473633	22.021392822265625	21.407075881958008	21.765161514282227	21.53415870666504	21.358774185180664	21.27621841430664	21.686405181884766	21.560894012451172	22.258220672607422	20.522403717041016	21.809633255004883	20.94333839416504	21.675851821899414	Homo sapiens	1:Experimental evidence at protein level	631	0	-0.280863889997185	21.5560673092642	-1.20558753401219	0.239389010902885	0.343290445780036	-6.0823960200207	0.620895789659669	0.464338283386804	sp|P04844|RPN2_HUMAN	P04844	RPN2_HUMAN	RPN2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2		+	
21.9118709564209	22.754009246826172	22.995079040527344	23.07846450805664	22.625638961791992	23.552146911621094	23.226619720458984	23.04815673828125	23.604299545288086	23.138872146606445	22.86712646484375	23.557764053344727	24.185487747192383	23.30518913269043	23.47815704345703	23.122926712036133	23.524364471435547	23.011873245239258	22.755531311035156	23.154983520507812	23.031291961669922	22.99765396118164	23.109834671020508	Homo sapiens	1:Experimental evidence at protein level	355	0	-1.33724008739327	23.1384167315627	-5.36750520553192	1.49615415285148E-05	0.000124125381569901	2.95017638368705	4.82502365761879	3.90613940344361	sp|P04899|GNAI2_HUMAN	P04899	GNAI2_HUMAN	GNAI2	Guanine nucleotide-binding protein G(i) subunit alpha-2		+	+
20.381317138671875	21.57776641845703	21.7908935546875	21.843751907348633	21.13234519958496	21.4554443359375	21.063535690307617	22.780630111694336	21.539018630981445	21.856548309326172	21.77288055419922	22.49249839782715	24.075611114501953	23.14179039001465	23.098560333251953	19.9442138671875	22.776206970214844	20.846773147583008	21.162466049194336	18.718961715698242	21.55965805053711	21.119667053222656	21.360254287719727	Homo sapiens	1:Experimental evidence at protein level	130	1	-0.0266227612033525	21.6241231521434	-0.049185468384794	0.961166705733484	0.973013460528884	-6.80683424403697	0.017201281320758	0.0118811517224163	sp|P04908|H2A1B_HUMAN	P04908	H2A1B_HUMAN	H2AC4	Histone H2A type 1-B/E	sp|Q7L7L0|H2A3_HUMAN, sp|Q93077|H2A1C_HUMAN	+	
21.45362663269043	20.293004989624023	19.761648178100586	20.804636001586914	21.689311981201172	21.262798309326172	20.50625228881836	21.320768356323242	20.809432983398438	21.78478240966797	22.83254051208496	20.977624893188477	21.11591339111328	21.761993408203125	21.518402099609375	17.848068237304688	21.406118392944336	20.594335556030273	21.765472412109375	18.923704147338867	20.958114624023438	19.903911590576172	20.40370750427246	Homo sapiens	1:Experimental evidence at protein level	1023	3	0.629472519173678	20.8485666310559	1.36245955818223	0.185336989537951	0.280510038219602	-5.88847082583832	0.732037895580979	0.552051592641774	sp|P05023|AT1A1_HUMAN	P05023	AT1A1_HUMAN	ATP1A1	Sodium/potassium-transporting ATPase subunit alpha-1		+	
20.320140838623047	18.13292694091797	19.60286521911621	18.90682601928711	17.441904067993164	19.818078994750977	19.166894912719727	20.512998580932617	18.981487274169922	20.840620040893555	22.722946166992188	19.214431762695312	19.50054168701172	20.891477584838867	19.193700790405273	18.478866577148438	20.166837692260742	18.91450309753418	20.733755111694336	18.942819595336914	19.493030548095703	18.594703674316406	19.286205291748047	Homo sapiens	1:Experimental evidence at protein level	303	8	-0.255783547462432	19.5559154681063	-0.448911014071556	0.657406218302902	0.747852687857041	-6.70492054860993	0.182166192311186	0.1261839411081	sp|P05026|AT1B1_HUMAN	P05026	AT1B1_HUMAN	ATP1B1	Sodium/potassium-transporting ATPase subunit beta-1		+	
20.497833251953125	23.03471565246582	24.044265747070312	24.025144577026367	20.39788246154785	23.772775650024414	26.267860412597656	24.323732376098633	22.972434997558594	26.623790740966797	24.64371109008789	23.316003799438477	21.06821632385254	24.077327728271484	20.795076370239258	23.473419189453125	19.588167190551758	26.167848587036133	20.63895606994629	23.01253890991211	21.356977462768555	25.10542869567871	21.366544723510742	Homo sapiens	1:Experimental evidence at protein level	189	0	-2.20250058382625	23.0980795082259	-3.69112565267002	0.00110489276119075	0.0039285075953449	-1.24701300452817	2.95667987173741	2.40577240285683	sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	APOD	Apolipoprotein D		+	+
20.189279556274414	22.632715225219727	22.446929931640625	23.318553924560547	19.61810874938965	23.29607391357422	23.271631240844727	22.153913497924805	23.897220611572266	23.957027435302734	22.050655364990234	23.58392333984375	21.69710922241211	22.89730453491211	20.685752868652344	23.871665954589844	22.73707389831543	23.419218063354492	22.685880661010742	23.562244415283203	21.836566925048828	23.284881591796875	22.11642074584961	Homo sapiens	1:Experimental evidence at protein level	517	0	-2.67179625175848	22.5952871944202	-6.37842456561689	1.17946417036199E-06	1.65124983850678E-05	5.45406351373732	5.92831524752991	4.78218721185167	sp|P05091|ALDH2_HUMAN	P05091	ALDH2_HUMAN	ALDH2	Aldehyde dehydrogenase, mitochondrial		+	+
18.577526092529297	19.378034591674805	19.13260841369629	18.322237014770508	19.76045799255371	18.155170440673828	18.737751007080078	20.489768981933594	17.565284729003906	19.06591033935547	19.629295349121094	18.951148986816406	21.835508346557617	18.12982749938965	19.701435089111328	18.922861099243164	21.330415725708008	18.529516220092773	20.239709854125977	18.42691993713379	20.71062469482422	18.417497634887695	20.590055465698242	Homo sapiens	1:Experimental evidence at protein level	769	12	0.651053629820879	19.3166841548375	1.69734745923838	0.102186537183717	0.173526965968766	-5.40832020548261	0.990606317625551	0.760633026570899	sp|P05107|ITB2_HUMAN	P05107	ITB2_HUMAN	ITGB2	Integrin beta-2		+	
23.380542755126953	21.552867889404297	19.93027114868164	22.812528610229492	25.131364822387695	21.566463470458984	22.442249298095703	20.360410690307617	20.73587989807129	19.6818790435791	18.764575958251953	21.162471771240234	20.472198486328125	21.349735260009766	19.005224227905273	21.044836044311523	22.542043685913086	21.637327194213867	22.319616317749023	23.842256546020508	21.85959243774414	22.343029022216797	21.7679500579834	Homo sapiens	1:Experimental evidence at protein level	93	2	-0.986364785812992	21.5636928876116	-1.16722350294013	0.25425519667373	0.359015315046746	-6.12663466927985	0.594730161851979	0.444887024685124	sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	Protein S100-A8		+	
24.513959884643555	22.930816650390625	22.08957290649414	22.73964500427246	24.02226448059082	22.39280128479004	21.893512725830078	22.73136329650879	22.991445541381836	22.954463958740234	24.457523345947266	22.440048217773438	23.224424362182617	22.534934997558594	23.320697784423828	22.171125411987305	23.85457420349121	22.490856170654297	24.343854904174805	22.08437728881836	23.939624786376953	22.06691551208496	23.387252807617188	Homo sapiens	1:Experimental evidence at protein level	298	0	0.293981466253353	23.0172128734406	0.983767708054374	0.334760081649015	0.447314989795647	-6.32023148885047	0.475266334887708	0.349386548112931	sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	ADP/ATP translocase 2		+	
16.472103118896484	19.252981185913086	20.497730255126953	18.162309646606445	16.975862503051758	20.34771156311035	20.838430404663086	20.996755599975586	19.62782096862793	20.333805084228516	19.568754196166992	20.079437255859375	17.699583053588867	19.96558380126953	20.020143508911133	19.44908332824707	17.94895362854004	21.014677047729492	17.833219528198242	20.68135643005371	19.413936614990234	21.484302520751953	20.23187828063965	Homo sapiens	1:Experimental evidence at protein level	406	4	-1.66102766724167	19.5331295216893	-2.95669839711209	0.00674629698317847	0.017914776916751	-2.96832463381145	2.17093454436285	1.74678859550386	sp|P05154|IPSP_HUMAN	P05154	IPSP_HUMAN	SERPINA5	Plasma serine protease inhibitor		+	+
22.664154052734375	22.516498565673828	23.65934944152832	23.274227142333984	22.365001678466797	22.89027976989746	23.302614212036133	22.742612838745117	23.012939453125	23.0195369720459	22.913755416870117	23.544614791870117	21.217288970947266	23.601808547973633	22.259456634521484	22.862730026245117	21.33831024169922	23.365760803222656	21.355165481567383	23.39128875732422	21.689693450927734	24.000444412231445	22.713987350463867	Homo sapiens	1:Experimental evidence at protein level	500	0	-1.7576897641932	22.7867016806717	-5.99594779678543	3.04995310396098E-06	3.43154541011866E-05	4.51693711848171	5.51570683830815	4.46451024965588	sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	SERPING1	Plasma protease C1 inhibitor		+	+
19.721254348754883	16.21798324584961	21.070993423461914	19.06867027282715	19.20014762878418	20.145658493041992	20.509845733642578	20.21819496154785	20.62163734436035	20.632661819458008	20.531980514526367	20.651470184326172	18.03472137451172	21.177265167236328	20.343544006347656	19.014057159423828	17.93454360961914	21.3140811920166	18.193201065063477	21.00325584411621	17.299240112304688	21.817441940307617	17.973552703857422	Homo sapiens	1:Experimental evidence at protein level	583	7	-2.27297859397518	19.7043437522665	-3.85009828394634	0.000738413512058382	0.00279056885538628	-0.858495739287046	3.13170036485497	2.5543072570945	sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	CFI	Complement factor I		+	+
17.820085525512695	18.01736831665039	19.214677810668945	18.408077239990234	20.985280990600586	18.714393615722656	17.433534622192383	20.428001403808594	19.873695373535156	18.551128387451172	17.140352249145508	18.171531677246094	21.047422409057617	17.974912643432617	17.341482162475586	18.948869705200195	21.152603149414062	19.032617568969727	22.97814178466797	19.322988510131836	20.07691764831543	19.25550079345703	19.660533905029297	Homo sapiens	1:Experimental evidence at protein level	165	15	-0.32281449247537	19.1929003545774	-0.450701384122673	0.656132812508971	0.746748845275799	-6.70409947931196	0.183008243091266	0.126825440288262	sp|P05161|ISG15_HUMAN	P05161	ISG15_HUMAN	ISG15	Ubiquitin-like protein ISG15		+	
20.051828384399414	17.509960174560547	18.731582641601562	18.63898277282715	21.35491943359375	20.41757583618164	21.775325775146484	17.670963287353516	20.594425201416016	19.016128540039062	16.91983985900879	20.986679077148438	20.77179527282715	20.590972900390625	17.597871780395508	19.527339935302734	20.02959442138672	18.268442153930664	19.433483123779297	22.65275764465332	19.536230087280273	19.283756256103516	19.13764762878418	Homo sapiens	1:Experimental evidence at protein level	745	7	-2.77083960867941	19.6025398252569	-4.00854842586579	0.000492900483501534	0.00199754406471674	-0.467461701749993	3.307240755832	2.69950363161234	sp|P05164|PERM_HUMAN	P05164	PERM_HUMAN	MPO	Myeloperoxidase		+	+
19.92946434020996	19.17930030822754	19.492347717285156	18.803476333618164	16.662540435791016	19.42124366760254	19.016077041625977	18.51177215576172	19.780397415161133	18.156095504760742	18.47028160095215	19.250001907348633	17.466739654541016	18.134489059448242	17.21249008178711	18.57666015625	20.965579986572266	18.282867431640625	17.92518424987793	18.57591438293457	18.168704986572266	18.860544204711914	17.21738052368164	Homo sapiens	1:Experimental evidence at protein level	728	18	-2.0625163281607	18.6211427855013	-4.37720882282296	0.000191213739218044	0.00093297159095695	0.453029244059419	3.71848090571991	3.03013158034619	sp|P05165|PCCA_HUMAN	P05165	PCCA_HUMAN	PCCA	Propionyl-CoA carboxylase alpha chain, mitochondrial		+	+
18.920284271240234	19.92569351196289	18.98186683654785	18.373476028442383	18.386123657226562	19.608428955078125	19.62395668029785	19.626739501953125	20.779170989990234	20.36774253845215	19.38669204711914	19.596454620361328	19.23453712463379	19.592483520507812	19.8005428314209	19.943458557128906	19.858604431152344	20.28742218017578	19.46830940246582	18.295944213867188	19.401268005371094	18.994651794433594	16.80988883972168	Homo sapiens	1:Experimental evidence at protein level	539	4	-1.2712265846608	19.3655207902027	-2.82146878443396	0.0092894161371776	0.0233801035362672	-3.26734609599246	2.03201158163289	1.63115356994364	sp|P05166|PCCB_HUMAN	P05166	PCCB_HUMAN	PCCB	Propionyl-CoA carboxylase beta chain, mitochondrial		+	+
20.92192840576172	21.014734268188477	18.77472686767578	19.198869705200195	21.023048400878906	21.01747703552246	18.982330322265625	20.7434139251709	20.0167179107666	20.41131591796875	20.441844940185547	20.71344757080078	20.645584106445312	20.363916397094727	21.00002670288086	18.37637710571289	20.99045181274414	20.001428604125977	21.27092933654785	18.668733596801758	21.176105499267578	21.110700607299805	20.663997650146484	Homo sapiens	1:Experimental evidence at protein level	315	4	0.455207459659739	20.3192502377004	1.15918750552313	0.257453849802421	0.362702278966932	-6.1357393472436	0.589300609622542	0.440449715608831	sp|P05198|IF2A_HUMAN	P05198	IF2A_HUMAN	EIF2S1	Eukaryotic translation initiation factor 2 subunit 1		+	
18.98236846923828	20.048215866088867	19.423131942749023	17.643911361694336	21.007822036743164	18.98605728149414	19.3950138092041	20.069316864013672	18.526813507080078	18.88728141784668	19.396568298339844	19.013072967529297	21.068225860595703	17.76137924194336	19.241609573364258	18.13520050048828	21.36916732788086	18.918296813964844	20.514570236206055	19.4122371673584	20.633441925048828	18.94708824157715	20.57567596435547	Homo sapiens	1:Experimental evidence at protein level	532	12	0.405583613633258	19.4649917348446	1.03895006259687	0.308882982601311	0.421888951845693	-6.2651677326448	0.510206017777956	0.374801847491491	sp|P05362|ICAM1_HUMAN	P05362	ICAM1_HUMAN	ICAM1	Intercellular adhesion molecule 1		+	
22.480714797973633	21.232358932495117	20.71569061279297	20.844940185546875	21.92262840270996	20.14196014404297	19.673723220825195	20.403907775878906	20.40812110900879	20.461109161376953	20.458324432373047	20.54280662536621	20.62285804748535	20.931867599487305	21.68269920349121	19.66831398010254	21.412940979003906	18.626554489135742	22.055931091308594	19.839792251586914	19.76175308227539	19.37779998779297	20.162681579589844	Homo sapiens	1:Experimental evidence at protein level	114	3	0.0648156851933379	20.5784979444272	0.147861439536643	0.883651462071363	0.922592034976202	-6.79684508062368	0.053718999633098	0.0349902991108168	sp|P05386|RLA1_HUMAN	P05386	RLA1_HUMAN	RPLP1	Large ribosomal subunit protein P1		+	
22.656204223632812	22.55868911743164	21.377880096435547	21.75943374633789	22.736759185791016	19.76465606689453	19.153675079345703	21.030000686645508	20.37125015258789	20.75532341003418	20.151357650756836	20.335412979125977	20.7453556060791	20.551362991333008	20.999963760375977	21.237516403198242	22.931663513183594	21.29793930053711	22.86066246032715	21.51355743408203	22.45281219482422	21.519514083862305	21.436426162719727	Homo sapiens	1:Experimental evidence at protein level	115	1	0.0428407990651536	21.3087374689018	0.0842392631373275	0.933544638383698	0.956090186248306	-6.80443070793957	0.0298649109872884	0.019501139583073	sp|P05387|RLA2_HUMAN	P05387	RLA2_HUMAN	RPLP2	Large ribosomal subunit protein P2		+	
23.498638153076172	23.2733211517334	22.037527084350586	21.663606643676758	23.509784698486328	21.55950927734375	21.117069244384766	22.131528854370117	22.079429626464844	22.404489517211914	22.44965934753418	21.79690170288086	22.73824119567871	22.212406158447266	22.670621871948242	21.07516860961914	23.400264739990234	21.665382385253906	23.470705032348633	21.13132667541504	22.647327423095703	21.95359230041504	22.886823654174805	Homo sapiens	1:Experimental evidence at protein level	317	0	0.387749325332368	22.3120338575524	1.47437469771381	0.15300195808627	0.241509817248283	-5.73772697218957	0.815303011139129	0.617065210709158	sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	Large ribosomal subunit protein uL10		+	
21.895700454711914	17.612388610839844	19.483373641967773	19.409549713134766	20.218469619750977	20.77831268310547	20.413467407226562	18.011850357055664	17.552688598632812	19.246240615844727	17.888721466064453	18.868412017822266	20.085105895996094	17.92296600341797	16.958221435546875	19.182130813598633	19.633434295654297	18.57333755493164	17.4270076751709	19.148691177368164	19.708114624023438	18.631752014160156	17.124361038208008	Homo sapiens	1:Experimental evidence at protein level	133	16	-2.0419422628397	18.9566900872583	-3.59410509736162	0.00141082981374808	0.00480149815065643	-1.48191524804667	2.85052537136813	2.31862323407288	sp|P05413|FABPH_HUMAN	P05413	FABPH_HUMAN	FABP3	Fatty acid-binding protein, heart		+	+
20.395889282226562	22.168628692626953	22.872676849365234	22.543712615966797	20.416759490966797	22.45475959777832	22.01300811767578	21.398122787475586	22.487104415893555	22.867931365966797	21.466001510620117	22.82929801940918	20.202884674072266	22.82209014892578	21.709964752197266	22.40671157836914	19.296512603759766	22.43877410888672	19.079530715942383	22.43962287902832	20.987815856933594	22.947002410888672	21.994890213012695	Homo sapiens	1:Experimental evidence at protein level	202	0	-2.30976814040969	21.7706295206574	-6.44014898685971	1.01328807234953E-06	1.4773620179108E-05	5.60388321454016	5.99426706950023	4.83051307062151	sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	Tetranectin		+	+
20.03388214111328	20.514122009277344	19.02968406677246	20.52645492553711	20.54999542236328	22.343334197998047	18.101417541503906	20.68252182006836	20.06885528564453	20.809192657470703	21.343284606933594	19.907577514648438	20.99139976501465	20.903202056884766	21.4555606842041	19.738208770751953	21.379283905029297	20.236873626708984	21.383180618286133	18.767431259155273	20.888511657714844	20.823692321777344	20.88304328918457	Homo sapiens	1:Experimental evidence at protein level	408	3	0.152696614401005	20.4891691020706	0.32049804212013	0.751284112341558	0.824204832061264	-6.75539069675329	0.124195795234978	0.0839648436680289	sp|P05455|LA_HUMAN	P05455	LA_HUMAN	SSB	Lupus La protein		+	
19.59873390197754	18.50925636291504	22.222740173339844	21.1943416595459	19.236404418945312	20.71598243713379	20.838947296142578	19.85728645324707	21.623132705688477	21.366884231567383	20.82672882080078	20.76117515563965	17.850677490234375	21.102222442626953	19.3691349029541	21.076122283935547	18.457971572875977	21.923011779785156	17.38800621032715	20.99232292175293	18.13121795654297	21.995708465576172	19.833545684814453	Homo sapiens	1:Experimental evidence at protein level	415	2	-2.77881514514251	20.2388791057475	-6.54238324748436	7.88689303205048E-07	1.24360617321659E-05	5.85110338879235	6.10309404936102	4.90531713080121	sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	SERPINA7	Thyroxine-binding globulin		+	+
19.806238174438477	24.32470703125	22.318078994750977	21.44252586364746	19.843454360961914	21.548234939575195	22.275779724121094	21.14795684814453	22.075664520263672	22.07537269592285	22.10026741027832	22.426586151123047	20.310400009155273	22.5181941986084	20.832775115966797	21.474605560302734	17.957155227661133	22.055965423583984	18.273677825927734	22.430644989013672	20.623716354370117	22.674381256103516	21.014009475708008	Homo sapiens	1:Experimental evidence at protein level	499	2	-1.85840092070331	21.3907754541232	-3.14932018268163	0.00424222886783324	0.0119597848173239	-2.5313493761157	2.37240590504251	1.92227663418453	sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	SERPIND1	Heparin cofactor 2		+	+
18.7313175201416	20.050628662109375	19.291767120361328	18.77838706970215	17.980789184570312	18.450090408325195	19.447460174560547	19.41070556640625	19.655597686767578	18.56964874267578	19.00520896911621	18.946422576904297	17.214086532592773	19.313636779785156	19.974750518798828	18.90776252746582	17.474185943603516	18.582300186157227	18.20690155029297	19.4073486328125	18.99734115600586	18.379709243774414	19.297679901123047	Homo sapiens	1:Experimental evidence at protein level	437	14	-0.766043669244631	18.8790400208963	-2.06847836578433	0.0492068659186947	0.0947927007269698	-4.7817641626025	1.30797429514803	1.02322510312655	sp|P05549|AP2A_HUMAN	P05549	AP2A_HUMAN	TFAP2A	Transcription factor AP-2-alpha	sp|Q6VUC0|AP2E_HUMAN, sp|Q92481|AP2B_HUMAN	+	
21.745777130126953	21.573537826538086	22.089515686035156	22.749393463134766	22.069744110107422	22.932292938232422	22.73042106628418	22.00620460510254	23.14103889465332	22.921724319458008	22.252702713012695	23.072677612304688	21.578800201416016	22.872802734375	22.213603973388672	22.54146957397461	21.215970993041992	22.586284637451172	20.856657028198242	22.78410530090332	21.808507919311523	22.50010871887207	21.74118423461914	Homo sapiens	1:Experimental evidence at protein level	798	0	-1.86373673493155	22.2749592977649	-7.68145602810212	5.26901232065333E-08	1.85469233686997E-06	8.51867276360598	7.2782707859052	5.73172812242707	sp|P05556|ITB1_HUMAN	P05556	ITB1_HUMAN	ITGB1	Integrin beta-1		+	+
17.300230026245117	17.22882652282715	19.122299194335938	18.991214752197266	16.475191116333008	18.373600006103516	18.978416442871094	17.923904418945312	17.83473014831543	18.656768798828125	18.353410720825195	18.015031814575195	19.806201934814453	16.4950008392334	17.947914123535156	19.352766036987305	18.540081024169922	18.867021560668945	18.15240478515625	19.24568748474121	16.66927146911621	18.68059539794922	18.475128173828125	Homo sapiens	1:Experimental evidence at protein level	671	20	-1.61960634715749	18.249998190352	-3.27632338398645	0.00310975407356611	0.00923184823767097	-2.23692717537322	2.50727395461183	2.03471134349551	sp|P05771|KPCB_HUMAN	P05771	KPCB_HUMAN	PRKCB	Protein kinase C beta type		+	+
21.264196395874023	25.667753219604492	22.06295394897461	21.588472366333008	22.288637161254883	21.920801162719727	20.48236083984375	24.249526977539062	20.1132755279541	22.83101463317871	23.04576301574707	19.924203872680664	20.295673370361328	22.423263549804688	23.749061584472656	20.58487319946289	23.38654899597168	22.639610290527344	23.51112174987793	18.553834915161133	24.027780532836914	22.32303810119629	23.510774612426758	Homo sapiens	1:Experimental evidence at protein level	430	1	2.28264060642024	22.1758737888054	3.87731309526735	0.000689000860513032	0.00265384580093024	-0.791581584036652	3.16178023568914	2.57612431498727	sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	Keratin, type I cytoskeletal 18		+	+
24.502552032470703	27.123043060302734	23.92765998840332	23.922168731689453	24.36262321472168	23.904071807861328	22.66077995300293	26.66717529296875	22.542497634887695	24.898794174194336	24.827486038208008	23.11141014099121	22.814382553100586	25.04371452331543	26.03773307800293	22.89820098876953	25.481895446777344	24.482017517089844	26.117298126220703	23.338485717773438	26.514184951782227	24.437698364257812	25.765655517578125	Homo sapiens	1:Experimental evidence at protein level	483	0	1.54476970485546	24.567777018285	3.2842045109574	0.00305006269104423	0.00909566222489989	-2.21850621048273	2.51569123406477	2.04116567591331	sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	Keratin, type II cytoskeletal 8		+	+
20.124202728271484	22.147172927856445	18.774080276489258	20.846792221069336	20.35978126525879	18.614892959594727	18.080371856689453	21.54851531982422	21.109851837158203	22.58131980895996	21.95264434814453	20.950180053710938	17.909278869628906	20.546449661254883	20.70504379272461	20.498916625976562	17.767534255981445	20.541934967041016	16.911128997802734	18.554414749145508	19.365694046020508	19.24335479736328	21.501983642578125	Homo sapiens	1:Experimental evidence at protein level	1499	7	0.146916113080138	20.0287816803007	0.201880697589583	0.841661977973805	0.89083123441901	-6.78714658887685	0.074862291606498	0.050204564091961	sp|P05997|CO5A2_HUMAN	P05997	CO5A2_HUMAN	COL5A2	Collagen alpha-2(V) chain		+	
18.418975830078125	19.021718978881836	19.343454360961914	17.7943058013916	18.433809280395508	18.539020538330078	19.230703353881836	17.01885986328125	18.494449615478516	18.29843521118164	17.840591430664062	18.319618225097656	18.13637351989746	20.075471878051758	17.350637435913086	18.771310806274414	18.403621673583984	18.25873374938965	18.62616729736328	19.74156951904297	19.389463424682617	18.805992126464844	19.82187843322754	Homo sapiens	1:Experimental evidence at protein level	367	14	-1.3325671048846	18.6225724579543	-3.1126024000828	0.00463765931531473	0.0128975085247579	-2.61557492532736	2.33370115800792	1.88949417640258	sp|P06132|DCUP_HUMAN	P06132	DCUP_HUMAN	UROD	Uroporphyrinogen decarboxylase		+	+
21.75284194946289	20.032564163208008	22.63382911682129	23.071338653564453	21.05307388305664	18.53377914428711	18.3348331451416	21.52190589904785	22.745222091674805	22.78873062133789	22.260887145996094	23.152753829956055	20.313735961914062	23.453231811523438	21.104623794555664	21.117618560791016	18.712474822998047	22.06658363342285	20.358613967895508	21.329288482666016	21.86418342590332	22.17728042602539	21.763797760009766	Homo sapiens	1:Experimental evidence at protein level	121	2	-1.30403444969232	21.4070997271585	-1.78686726257916	0.0862281919037839	0.15036536790582	-5.26574744797519	1.06435072041035	0.822852178766521	sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	IGKV4-1	Immunoglobulin kappa variable 4-1		+	
22.835044860839844	23.583995819091797	23.836774826049805	23.460859298706055	23.566688537597656	24.026973724365234	23.337249755859375	23.831920623779297	23.613994598388672	23.749052047729492	23.342248916625977	23.607070922851562	22.96153450012207	24.11339569091797	23.54294776916504	23.22126579284668	22.47521209716797	23.390453338623047	22.452232360839844	23.181297302246094	22.570507049560547	23.51174545288086	22.877092361450195	Homo sapiens	1:Experimental evidence at protein level	782	0	-1.2327749771088	23.3612765920488	-5.44223120810767	1.23639540894112E-05	0.000106893975004594	3.13783690783209	4.90784261625451	3.97104677277063	sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	Gelsolin		+	+
