id,label
sp|P01298|PAHO_HUMAN,1
NC_000015.10_1018,0
NC_000013.11_3454,0
sp|P06703|S10A6_HUMAN,1
SPROHSA174485,1
NC_000006.12_3691,0
SPENO002894,1
SPENO005772,1
SPROHSA202449,1
NC_000009.12_5878,0
sp|P62072|TIM10_HUMAN,1
NC_000005.10_1026,0
NC_000005.10_5120,0
SPENO000062,1
NC_000016.10_3329,0
sp|P07438|MT1B_HUMAN,1
SPENO004663,1
NC_000009.12_5480,0
NC_000001.11_9416,0
NC_000002.12_7193,0
NC_000005.10_1828,0
SPENO002054,1
sp|O14610|GBGT2_HUMAN,1
NC_000008.11_28,0
SPENO001347,1
SPENO003344,1
SPENO000401,1
sp|P60059|SC61G_HUMAN,1
NC_000017.11_4543,0
NC_000007.14_2260,0
NC_000007.14_6649,0
NC_000015.10_3607,0
NC_000010.11_4505,0
SPENO000816,1
NC_000008.11_5533,0
sp|Q7Z3B0|SIM15_HUMAN,1
sp|Q9ULZ1|APEL_HUMAN,1
SPROHSA150642,1
sp|B3GLJ2|PATE3_HUMAN,1
NC_000002.12_13047,0
NC_000003.12_8995,0
NC_000023.11_303,0
sp|P49458|SRP09_HUMAN,1
sp|A1L188|NDUF8_HUMAN,1
SPROHSA398636,1
SPENO000949,1
NC_000007.14_5716,0
NC_000014.9_631,0
sp|P24310|CX7A1_HUMAN,1
sp|Q96GX8|CP074_HUMAN,1
NC_000008.11_4926,0
SPENO005728,1
NC_000003.12_1662,0
NC_000018.10_598,0
sp|Q9Y2S6|TMA7_HUMAN,1
SPENO002345,1
NC_000002.12_12730,0
sp|O60575|ISK4_HUMAN,1
SPROHSA188112,1
sp|Q629K1|TRIQK_HUMAN,1
NC_000004.12_1709,0
SPENO005902,1
NC_000001.11_13634,0
sp|Q9BS18|APC13_HUMAN,1
sp|Q02221|CX6A2_HUMAN,1
NC_000004.12_2509,0
NC_000012.12_2470,0
NC_000001.11_3082,0
NC_000001.11_156,0
SPENO003375,1
NC_000008.11_2448,0
sp|Q8WXC6|CSN9_HUMAN,1
sp|P02814|SMR3B_HUMAN,1
NC_000015.10_2394,0
sp|Q9Y675|SNURF_HUMAN,1
SPROHSA171918,1
NC_000004.12_2687,0
sp|Q9NYJ1|COA4_HUMAN,1
NC_000015.10_1033,0
sp|Q96B49|TOM6_HUMAN,1
NC_000008.11_4944,0
NC_000015.10_107,0
NC_000001.11_90,0
SPENO002371,1
NC_000020.11_2456,0
SPENO001428,1
NC_000003.12_7214,0
sp|P14854|CX6B1_HUMAN,1
SPROHSA401291,1
NC_000005.10_241,0
NC_000009.12_4062,0
NC_000004.12_2459,0
NC_000001.11_7861,0
NC_000004.12_2301,0
SPROHSA399060,1
SPENO004512,1
NC_000018.10_1943,0
NC_000003.12_8898,0
SPROHSA221684,1
NC_000001.11_690,0
NC_000003.12_10086,0
NC_000021.9_284,0
NC_000022.11_1179,0
NC_000022.11_2063,0
NC_000006.12_3849,0
NC_000002.12_1744,0
SPROHSA404916,1
NC_000017.11_2829,0
NC_000006.12_784,0
NC_000015.10_1165,0
SPENO006492,1
NC_000013.11_188,0
SPROHSA187568,1
NC_000009.12_110,0
NC_000002.12_1152,0
sp|P60602|ROMO1_HUMAN,1
SPROHSA209790,1
NC_000004.12_1730,0
NC_000011.10_9409,0
SPENO007019,1
SPENO007087,1
sp|O94777|DPM2_HUMAN,1
NC_000003.12_7759,0
SPROHSA407427,1
NC_000009.12_2900,0
NC_000019.10_7376,0
NC_000004.12_1570,0
NC_000003.12_4937,0
NC_000005.10_2502,0
NC_000003.12_7594,0
sp|D0EPY3|SIM47_HUMAN,1
sp|Q9UHA2|S18L2_HUMAN,1
NC_000010.11_2365,0
SPENO002005,1
NC_000023.11_1826,0
NC_000004.12_4403,0
SPENO006309,1
sp|Q96PL1|SG3A2_HUMAN,1
SPENO004789,1
NC_000019.10_6122,0
SPENO004961,1
SPENO006929,1
NC_000008.11_56,0
NC_000002.12_13029,0
SPROHSA193432,1
NC_000017.11_4782,0
SPROHSA155915,1
NC_000012.12_8832,0
NC_000002.12_2352,0
sp|A8MT69|CENPX_HUMAN,1
sp|O43677|NDUC1_HUMAN,1
SPENO004577,1
NC_000021.9_1036,0
sp|A0A1B0GUW7|SIM27_HUMAN,1
sp|Q9Y241|HIG1A_HUMAN,1
NC_000018.10_1423,0
NC_000008.11_4072,0
sp|Q8IZN7|D107A_HUMAN,1
SPENO001147,1
SPENO002714,1
SPENO002396,1
NC_000016.10_563,0
NC_000004.12_561,0
SPENO004114,1
SPROHSA183177,1
NC_000007.14_6166,0
NC_000020.11_2116,0
SPENO001429,1
sp|Q8NHG7|SVIP_HUMAN,1
NC_000002.12_1855,0
SPENO006755,1
NC_000001.11_7116,0
NC_000017.11_6283,0
NC_000001.11_16290,0
SPENO006782,1
SPENO005407,1
NC_000007.14_7836,0
NC_000017.11_893,0
NC_000003.12_2751,0
NC_000005.10_7269,0
NC_000014.9_1019,0
NC_000007.14_6498,0
NC_000003.12_7734,0
NC_000015.10_3230,0
SPENO001126,1
NC_000008.11_3189,0
NC_000013.11_861,0
sp|Q86Y27|BAGE5_HUMAN,1
sp|A0A286YF01|SCGR7_HUMAN,1
sp|F7VJQ1|APRIO_HUMAN,1
NC_000019.10_6576,0
NC_000005.10_7252,0
NC_000004.12_2129,0
NC_000016.10_2634,0
SPENO003061,1
NC_000019.10_8970,0
sp|A1A580|KR231_HUMAN,1
NC_000011.10_6157,0
NC_000001.11_9450,0
SPROHSA147276,1
NC_000017.11_4239,0
NC_000011.10_4176,0
sp|Q537H7|SPT45_HUMAN,1
NC_000006.12_3872,0
SPENO000235,1
NC_000023.11_6214,0
SPENO001581,1
sp|Q3LI70|KR196_HUMAN,1
sp|Q8N6R1|SERP2_HUMAN,1
NC_000021.9_341,0
NC_000015.10_3813,0
NC_000013.11_990,0
SPENO007008,1
sp|P22362|CCL1_HUMAN,1
NC_000003.12_5924,0
sp|H3BMG3|SMKR1_HUMAN,1
NC_000003.12_9321,0
NC_000003.12_3373,0
sp|Q5TGZ0|MIC10_HUMAN,1
sp|B2RUZ4|SMIM1_HUMAN,1
sp|C9J3I9|CE058_HUMAN,1
SPENO004780,1
NC_000003.12_4732,0
sp|Q9Y5L5|LENEP_HUMAN,1
NC_000006.12_2221,0
NC_000010.11_6452,0
sp|P81277|PRRP_HUMAN,1
sp|Q9NY87|SPNXC_HUMAN,1
SPENO000332,1
sp|Q8TCD1|CR032_HUMAN,1
NC_000007.14_276,0
SPROHSA202059,1
NC_000004.12_3308,0
SPENO000493,1
NC_000002.12_13668,0
NC_000006.12_372,0
sp|Q16517|NNAT_HUMAN,1
SPENO001042,1
SPENO000525,1
NC_000010.11_5543,0
NC_000003.12_3709,0
NC_000002.12_5779,0
NC_000001.11_12926,0
sp|Q4QY38|DB134_HUMAN,1
SPENO005520,1
NC_000013.11_1341,0
SPENO000860,1
sp|P0C7L1|ISK8_HUMAN,1
SPENO003404,1
NC_000013.11_1219,0
NC_000011.10_5896,0
NC_000016.10_732,0
NC_000010.11_6478,0
NC_000011.10_5450,0
NC_000004.12_2095,0
NC_000017.11_4792,0
NC_000016.10_4343,0
sp|P0C6T2|OST4_HUMAN,1
NC_000001.11_7377,0
SPROHSA154708,1
sp|Q8WWR9|PDPFL_HUMAN,1
SPENO002268,1
NC_000003.12_6682,0
NC_000021.9_1161,0
SPENO002479,1
NC_000003.12_9699,0
SPENO003324,1
SPENO003384,1
NC_000009.12_4583,0
NC_000001.11_10721,0
SPENO001776,1
NC_000002.12_4839,0
NC_000017.11_2758,0
NC_000009.12_988,0
NC_000012.12_8623,0
NC_000015.10_4565,0
NC_000004.12_7104,0
NC_000015.10_147,0
NC_000004.12_2808,0
NC_000010.11_1325,0
SPENO003100,1
SPENO001427,1
sp|Q9P0B6|CC167_HUMAN,1
sp|Q9NRQ5|SMCO4_HUMAN,1
NC_000014.9_5367,0
NC_000010.11_809,0
sp|Q30KP8|DB136_HUMAN,1
sp|Q8N300|SVBP_HUMAN,1
SPENO004834,1
NC_000009.12_4738,0
NC_000015.10_2028,0
sp|O60356|NUPR1_HUMAN,1
SPENO002765,1
NC_000009.12_4080,0
sp|E0CX11|STMP1_HUMAN,1
SPENO004894,1
sp|Q96DR8|MUCL1_HUMAN,1
sp|Q8WU43|CB015_HUMAN,1
NC_000010.11_5589,0
NC_000015.10_3764,0
SPENO006265,1
sp|P61165|TM258_HUMAN,1
sp|P60002|ELOF1_HUMAN,1
sp|P0DMT0|MLN_HUMAN,1
sp|Q9P0U1|TOM7_HUMAN,1
SPENO003633,1
SPENO003440,1
NC_000011.10_4472,0
sp|Q9NU23|LYRM2_HUMAN,1
NC_000023.11_2285,0
NC_000009.12_5298,0
NC_000005.10_3253,0
sp|P53803|RPAB4_HUMAN,1
NC_000002.12_7873,0
NC_000001.11_5175,0
SPROHSA158302,1
sp|P0DV60|LCE7A_HUMAN,1
SPENO005565,1
NC_000012.12_7457,0
SPENO002412,1
sp|Q30KQ5|DB115_HUMAN,1
sp|P62952|BLCAP_HUMAN,1
NC_000004.12_4079,0
NC_000001.11_528,0
sp|Q14802|FXYD3_HUMAN,1
NC_000006.12_1705,0
SPENO001202,1
SPENO002349,1
SPENO000343,1
SPENO001375,1
SPENO005598,1
NC_000003.12_7437,0
NC_000008.11_4572,0
NC_000001.11_13350,0
NC_000003.12_6146,0
SPENO005963,1
SPROHSA408335,1
SPENO001401,1
sp|P00995|ISK1_HUMAN,1
NC_000004.12_5945,0
sp|Q08AG7|MZT1_HUMAN,1
SPENO004013,1
sp|A0A590UK83|SMI45_HUMAN,1
SPENO003070,1
sp|A0A183|LCE6A_HUMAN,1
NC_000005.10_683,0
SPENO000598,1
NC_000003.12_2400,0
NC_000006.12_11,0
NC_000009.12_4637,0
NC_000008.11_1097,0
SPENO005568,1
NC_000018.10_2731,0
sp|P0DP57|SLUR2_HUMAN,1
sp|A0A2R8YCJ5|SIM41_HUMAN,1
sp|A0A1B0GTC6|CC085_HUMAN,1
SPROHSA408172,1
SPENO001407,1
SPENO004540,1
sp|A8MTT3|CEBOS_HUMAN,1
NC_000012.12_2361,0
NC_000014.9_828,0
SPENO003794,1
SPENO003363,1
SPROHSA167330,1
NC_000006.12_3632,0
NC_000012.12_7556,0
NC_000007.14_6215,0
NC_000014.9_1108,0
SPENO000037,1
SPENO001536,1
SPENO006439,1
NC_000010.11_3062,0
NC_000016.10_440,0
sp|Q30KQ7|DB113_HUMAN,1
sp|P61960|UFM1_HUMAN,1
sp|Q9NRR3|C42S2_HUMAN,1
NC_000003.12_9067,0
sp|Q4LDR2|CTXN3_HUMAN,1
NC_000022.11_2529,0
NC_000019.10_5464,0
sp|P63220|RS21_HUMAN,1
NC_000006.12_7718,0
NC_000005.10_1459,0
SPENO001749,1
SPENO002604,1
NC_000003.12_5554,0
sp|Q8IVN3|MSTN1_HUMAN,1
NC_000003.12_9552,0
SPENO004951,1
SPENO005960,1
sp|Q9NSA3|CNBP1_HUMAN,1
NC_000014.9_2429,0
SPENO003105,1
NC_000007.14_6513,0
sp|Q9HD34|LYRM4_HUMAN,1
NC_000007.14_5784,0
NC_000023.11_454,0
NC_000002.12_6805,0
SPENO006158,1
sp|P31358|CD52_HUMAN,1
SPENO001134,1
NC_000011.10_3752,0
SPROHSA408137,1
NC_000009.12_6573,0
SPENO006649,1
sp|Q14061|COX17_HUMAN,1
NC_000017.11_1379,0
NC_000011.10_3259,0
SPENO001093,1
SPENO004066,1
SPENO003019,1
SPENO006647,1
NC_000002.12_9685,0
SPENO005582,1
SPENO002018,1
NC_000016.10_1937,0
NC_000001.11_14065,0
SPENO001915,1
NC_000001.11_7855,0
sp|Q56P42|PYDC2_HUMAN,1
SPENO006282,1
sp|P50238|CRIP1_HUMAN,1
NC_000010.11_391,0
NC_000005.10_7686,0
NC_000014.9_2154,0
NC_000007.14_5503,0
sp|O00168|PLM_HUMAN,1
SPROHSA402236,1
sp|Q8WTQ1|D104A_HUMAN,1
sp|D3DTV9|PRAC2_HUMAN,1
NC_000012.12_1810,0
SPENO000473,1
NC_000018.10_1969,0
NC_000002.12_12523,0
sp|Q6WQI6|HEPN1_HUMAN,1
NC_000007.14_1650,0
NC_000003.12_7445,0
NC_000023.11_1286,0
SPENO006631,1
SPROHSA205300,1
sp|Q13015|AF1Q_HUMAN,1
sp|A0A0B4J2F0|PIOS1_HUMAN,1
NC_000006.12_2977,0
sp|Q8IUC3|KRA71_HUMAN,1
NC_000008.11_4964,0
SPENO002961,1
sp|Q6XE38|SG1D4_HUMAN,1
SPENO006191,1
NC_000001.11_305,0
NC_000002.12_9666,0
sp|A0A1B0GWH6|LSP1N_HUMAN,1
NC_000017.11_3485,0
NC_000003.12_9858,0
SPENO000897,1
sp|Q7Z7B7|DB132_HUMAN,1
SPENO006557,1
SPROHSA212553,1
SPROHSA159880,1
NC_000016.10_526,0
SPENO003230,1
NC_000019.10_9326,0
NC_000006.12_2518,0
SPROHSA188269,1
sp|P0DJ07|PT100_HUMAN,1
NC_000009.12_3803,0
NC_000001.11_10020,0
SPROHSA407838,1
SPROHSA191564,1
SPROHSA413146,1
sp|O95777|LSM8_HUMAN,1
SPENO003049,1
sp|Q8NFU4|FDSCP_HUMAN,1
SPENO000881,1
NC_000001.11_3880,0
NC_000002.12_11293,0
NC_000011.10_6804,0
NC_000020.11_2731,0
SPROHSA175320,1
NC_000020.11_1144,0
NC_000017.11_4968,0
SPENO005801,1
NC_000008.11_436,0
sp|Q7Z4L0|COX8C_HUMAN,1
SPENO000001,1
NC_000002.12_11869,0
SPROHSA190353,1
SPROHSA212929,1
NC_000010.11_6872,0
sp|A6NKN8|PC4L1_HUMAN,1
SPENO004582,1
sp|A4D0T7|SIM30_HUMAN,1
SPENO002231,1
sp|P05109|S10A8_HUMAN,1
NC_000003.12_6100,0
NC_000003.12_10243,0
sp|Q30KQ9|DB110_HUMAN,1
SPENO002195,1
NC_000001.11_9265,0
NC_000008.11_4204,0
sp|P01148|GON1_HUMAN,1
