id,label
sp|Q3LI54|KR198_HUMAN,1
SPENO003404,1
NC_000015.10_2653,0
SPENO002251,1
SPENO000539,1
sp|D3DTV9|PRAC2_HUMAN,1
SPENO005735,1
NC_000003.12_7842,0
SPENO004927,1
NC_000001.11_13620,0
NC_000020.11_702,0
SPENO001915,1
sp|Q9BZS9|YG041_HUMAN,1
sp|Q9UHP9|SMPX_HUMAN,1
sp|P0DN84|DWORF_HUMAN,1
NC_000005.10_447,0
sp|P10082|PYY_HUMAN,1
sp|Q9NU23|LYRM2_HUMAN,1
SPENO005310,1
NC_000007.14_6166,0
NC_000008.11_3425,0
sp|P0C7M3|SFTA3_HUMAN,1
NC_000019.10_3146,0
NC_000010.11_4270,0
SPENO006835,1
NC_000009.12_955,0
sp|A0A286YEX9|SCGRX_HUMAN,1
sp|A0A096LP55|QCR6L_HUMAN,1
NC_000011.10_3447,0
sp|P60059|SC61G_HUMAN,1
NC_000004.12_6107,0
NC_000004.12_4091,0
NC_000010.11_3782,0
NC_000020.11_1958,0
SPROHSA186047,1
sp|Q8TB33|CX024_HUMAN,1
sp|Q9ULZ1|APEL_HUMAN,1
SPENO002714,1
sp|Q5T871|LELP1_HUMAN,1
SPROHSA155915,1
NC_000020.11_679,0
NC_000001.11_12871,0
SPENO003818,1
NC_000012.12_1780,0
SPENO003305,1
NC_000015.10_5720,0
NC_000017.11_4778,0
NC_000012.12_575,0
sp|Q8TAD7|OCC1_HUMAN,1
NC_000011.10_1807,0
NC_000006.12_9085,0
sp|Q9Y6Z2|CF123_HUMAN,1
sp|P0CJ76|HMN9_HUMAN,1
NC_000001.11_2606,0
sp|Q96PL1|SG3A2_HUMAN,1
NC_000015.10_893,0
NC_000005.10_8575,0
sp|P04271|S100B_HUMAN,1
sp|P58513|CU042_HUMAN,1
SPROHSA409340,1
NC_000004.12_4079,0
sp|P01298|PAHO_HUMAN,1
SPENO006782,1
NC_000003.12_4238,0
NC_000016.10_2436,0
sp|A0A0C5B5G6|MOTSC_HUMAN,1
SPENO000058,1
sp|B3GLJ2|PATE3_HUMAN,1
NC_000022.11_473,0
NC_000008.11_4944,0
NC_000009.12_4852,0
NC_000010.11_6302,0
SPENO000371,1
sp|O60756|BCE1_HUMAN,1
sp|P33763|S10A5_HUMAN,1
NC_000005.10_3132,0
sp|P14406|CX7A2_HUMAN,1
NC_000014.9_5010,0
sp|Q9NRX6|KISHB_HUMAN,1
NC_000007.14_4693,0
sp|Q96KF7|SMIM8_HUMAN,1
NC_000009.12_3803,0
SPENO001401,1
NC_000005.10_3645,0
SPENO000385,1
NC_000010.11_2338,0
SPROHSA212019,1
SPROHSA400451,1
NC_000001.11_3377,0
SPENO006631,1
NC_000019.10_141,0
NC_000010.11_4580,0
sp|Q5VSD8|YI029_HUMAN,1
NC_000011.10_5073,0
NC_000023.11_3731,0
sp|P50150|GBG4_HUMAN,1
sp|A8MT69|CENPX_HUMAN,1
sp|P00995|ISK1_HUMAN,1
SPENO005918,1
SPENO000238,1
NC_000019.10_5816,0
NC_000023.11_1819,0
SPENO000290,1
NC_000016.10_1516,0
sp|Q30KR1|DB109_HUMAN,1
NC_000001.11_7714,0
NC_000001.11_7855,0
NC_000013.11_3083,0
sp|Q9BSF0|SMAKA_HUMAN,1
SPENO003363,1
NC_000001.11_3828,0
NC_000016.10_226,0
NC_000005.10_7773,0
SPENO000343,1
sp|Q8WZA8|GC224_HUMAN,1
sp|P60328|KR123_HUMAN,1
sp|P60022|DEFB1_HUMAN,1
NC_000009.12_2790,0
NC_000001.11_3261,0
SPROHSA411287,1
sp|Q13015|AF1Q_HUMAN,1
NC_000001.11_9265,0
sp|P02778|CXL10_HUMAN,1
sp|Q96HZ7|URAS1_HUMAN,1
NC_000002.12_6282,0
NC_000019.10_7902,0
NC_000016.10_401,0
NC_000023.11_3887,0
NC_000007.14_6223,0
sp|Q6IPR1|ETFR1_HUMAN,1
NC_000006.12_8531,0
NC_000008.11_4572,0
NC_000001.11_12746,0
SPROHSA395881,1
NC_000007.14_2248,0
SPENO003230,1
NC_000008.11_3189,0
NC_000020.11_2456,0
SPENO002854,1
sp|Q30KQ6|DB114_HUMAN,1
sp|Q6NUR6|R216L_HUMAN,1
SPENO005218,1
sp|Q8WVI0|UQCC5_HUMAN,1
NC_000014.9_5367,0
SPENO002105,1
sp|A6NF83|NUPR2_HUMAN,1
SPROHSA155825,1
SPENO005598,1
SPENO006734,1
sp|Q13794|APR_HUMAN,1
NC_000017.11_2829,0
NC_000009.12_3112,0
SPENO001040,1
SPROHSA197345,1
NC_000019.10_2685,0
NC_000004.12_151,0
sp|P58062|ISK7_HUMAN,1
NC_000020.11_92,0
sp|Q5STR5|SIM40_HUMAN,1
NC_000014.9_533,0
NC_000003.12_94,0
sp|P55774|CCL18_HUMAN,1
NC_000017.11_1539,0
NC_000005.10_5332,0
NC_000017.11_4782,0
NC_000003.12_9675,0
NC_000010.11_3983,0
NC_000003.12_5110,0
SPENO006755,1
SPENO002448,1
SPENO003540,1
sp|O00626|CCL22_HUMAN,1
sp|A0A1B0GWG4|SRTM2_HUMAN,1
NC_000004.12_3565,0
NC_000015.10_1033,0
sp|Q86WW8|COA5_HUMAN,1
NC_000003.12_9737,0
NC_000005.10_2052,0
NC_000019.10_2888,0
NC_000004.12_4065,0
NC_000012.12_1299,0
SPROHSA396293,1
NC_000001.11_4684,0
NC_000009.12_6165,0
SPENO000364,1
NC_000014.9_1311,0
NC_000011.10_3531,0
NC_000005.10_3729,0
sp|Q3LI72|KR195_HUMAN,1
sp|Q8IUC3|KRA71_HUMAN,1
sp|Q16517|NNAT_HUMAN,1
sp|Q5TGZ0|MIC10_HUMAN,1
sp|Q0VAQ4|SMAGP_HUMAN,1
sp|P62312|LSM6_HUMAN,1
NC_000015.10_147,0
sp|Q9C010|IPKB_HUMAN,1
SPENO001795,1
SPENO002765,1
NC_000021.9_42,0
sp|P49458|SRP09_HUMAN,1
sp|Q52M75|CE027_HUMAN,1
SPENO004538,1
sp|Q08AG7|MZT1_HUMAN,1
NC_000001.11_7116,0
NC_000021.9_341,0
NC_000001.11_10020,0
sp|Q9NRI6|PYY2_HUMAN,1
SPROHSA224355,1
sp|A6NGG3|CI092_HUMAN,1
SPENO001071,1
NC_000009.12_660,0
NC_000001.11_90,0
NC_000010.11_1277,0
NC_000001.11_15566,0
NC_000003.12_7214,0
SPENO006529,1
SPENO004961,1
NC_000017.11_1078,0
sp|Q01523|DEF5_HUMAN,1
NC_000009.12_4219,0
NC_000016.10_2434,0
NC_000004.12_7387,0
NC_000023.11_1861,0
NC_000023.11_3210,0
NC_000019.10_8661,0
NC_000001.11_5439,0
sp|O75971|SNPC5_HUMAN,1
SPENO004260,1
sp|P24310|CX7A1_HUMAN,1
SPENO005801,1
sp|A6NKH3|RL37L_HUMAN,1
NC_000010.11_3313,0
NC_000003.12_8656,0
sp|P25063|CD24_HUMAN,1
sp|P62857|RS28_HUMAN,1
SPENO002506,1
NC_000009.12_3441,0
SPENO001152,1
sp|A0A411D538|SCPPQ_HUMAN,1
SPENO003805,1
NC_000014.9_3479,0
NC_000001.11_3417,0
NC_000005.10_5174,0
NC_000003.12_10513,0
NC_000007.14_390,0
SPENO000920,1
NC_000017.11_3485,0
sp|Q9Y6D0|SELK_HUMAN,1
SPENO006446,1
NC_000013.11_1341,0
SPENO001141,1
NC_000009.12_4084,0
SPENO006430,1
SPENO001581,1
NC_000001.11_9345,0
SPENO004582,1
sp|A6NCI5|SIM16_HUMAN,1
NC_000006.12_5146,0
NC_000011.10_3931,0
NC_000007.14_2260,0
NC_000006.12_4758,0
SPENO002288,1
SPENO001876,1
sp|Q537H7|SPT45_HUMAN,1
sp|O97980|HMHB1_HUMAN,1
SPENO002543,1
SPROHSA188999,1
SPENO004513,1
NC_000002.12_8018,0
sp|Q8N5G0|SIM20_HUMAN,1
NC_000010.11_4832,0
NC_000016.10_3705,0
SPENO003063,1
sp|O43676|NDUB3_HUMAN,1
NC_000002.12_6805,0
sp|Q6NVV0|MKRN5_HUMAN,1
NC_000019.10_7376,0
sp|H0UI37|TSTD3_HUMAN,1
NC_000017.11_4968,0
sp|Q9NRX3|NUA4L_HUMAN,1
NC_000018.10_1211,0
NC_000009.12_4829,0
NC_000014.9_4856,0
sp|Q5T3Y7|BVAS1_HUMAN,1
sp|P62952|BLCAP_HUMAN,1
SPROHSA406721,1
NC_000020.11_2198,0
NC_000001.11_7861,0
SPENO002603,1
sp|Q9P1D8|YP008_HUMAN,1
sp|Q9UI25|YP002_HUMAN,1
sp|P10176|COX8A_HUMAN,1
NC_000005.10_1921,0
NC_000019.10_98,0
sp|P58550|FXYD8_HUMAN,1
NC_000019.10_1283,0
sp|P0CJ70|HMN3_HUMAN,1
sp|Q7Z3B0|SIM15_HUMAN,1
NC_000016.10_3666,0
NC_000003.12_4182,0
SPENO001006,1
SPROHSA150043,1
SPENO004179,1
sp|A1L168|CT202_HUMAN,1
SPENO005808,1
sp|Q8TBQ9|KISHA_HUMAN,1
SPENO001789,1
SPENO006492,1
NC_000021.9_808,0
SPENO002604,1
NC_000010.11_6860,0
SPENO001333,1
SPENO000575,1
NC_000011.10_2838,0
NC_000005.10_3155,0
SPENO003550,1
SPENO006537,1
sp|A0A804HLA8|GBG5B_HUMAN,1
sp|A0A2R8YCJ5|SIM41_HUMAN,1
NC_000005.10_5711,0
SPENO002464,1
NC_000002.12_12730,0
SPROHSA396139,1
sp|A6NN06|U633A_HUMAN,1
NC_000023.11_3482,0
NC_000003.12_1056,0
NC_000013.11_3176,0
SPROHSA164578,1
sp|Q0VG73|YC023_HUMAN,1
sp|C0HM02|PKHUO_HUMAN,1
sp|Q5TEZ4|CF164_HUMAN,1
NC_000018.10_294,0
NC_000004.12_5675,0
NC_000005.10_1965,0
NC_000011.10_351,0
SPENO000235,1
SPENO000602,1
SPENO001935,1
SPENO003542,1
sp|A0A286YFK9|SIM38_HUMAN,1
SPENO005561,1
NC_000002.12_7003,0
NC_000023.11_2364,0
sp|P63220|RS21_HUMAN,1
NC_000002.12_4812,0
NC_000011.10_4867,0
sp|A0A1B0GTB2|TUNAR_HUMAN,1
NC_000006.12_2679,0
NC_000007.14_2834,0
NC_000012.12_2361,0
NC_000007.14_7719,0
sp|P63215|GBG3_HUMAN,1
sp|A6NGU7|CX028_HUMAN,1
sp|A0A0U1RRN3|MISFA_HUMAN,1
NC_000016.10_4914,0
NC_000019.10_4678,0
NC_000002.12_9919,0
NC_000003.12_6986,0
sp|Q9BWJ2|RHAS1_HUMAN,1
NC_000014.9_3329,0
sp|Q9P0U1|TOM7_HUMAN,1
SPENO004482,1
SPROHSA408172,1
NC_000012.12_8281,0
NC_000011.10_24,0
sp|A8MXU0|DB108_HUMAN,1
sp|Q8NHZ8|CDC26_HUMAN,1
NC_000015.10_363,0
NC_000009.12_4637,0
NC_000005.10_338,0
NC_000010.11_391,0
SPENO001181,1
sp|P0CW21|SPGOS_HUMAN,1
SPENO000870,1
NC_000005.10_8483,0
SPENO002433,1
NC_000012.12_4570,0
NC_000001.11_5615,0
SPENO004702,1
NC_000011.10_1304,0
sp|Q8TF08|CX7B2_HUMAN,1
NC_000015.10_3621,0
sp|Q96KF2|PRAC1_HUMAN,1
SPENO005118,1
SPENO002898,1
NC_000009.12_2141,0
sp|P0DW81|PACMP_HUMAN,1
SPENO005771,1
sp|Q3SYF9|KR197_HUMAN,1
sp|Q5BLP8|NICOL_HUMAN,1
sp|Q9H521|YM006_HUMAN,1
sp|P49223|SPIT3_HUMAN,1
sp|Q9UGL9|CRCT1_HUMAN,1
SPENO006877,1
NC_000023.11_1631,0
SPROHSA209790,1
NC_000011.10_1368,0
NC_000010.11_6452,0
sp|Q9P2X8|CI027_HUMAN,1
NC_000015.10_4519,0
NC_000006.12_6919,0
NC_000008.11_5163,0
NC_000015.10_1018,0
NC_000001.11_10948,0
SPROHSA152890,1
NC_000017.11_3666,0
NC_000013.11_3724,0
NC_000017.11_5165,0
NC_000007.14_7243,0
NC_000014.9_4373,0
sp|Q9BYR8|KRA31_HUMAN,1
NC_000019.10_6683,0
sp|Q8NCQ3|NC301_HUMAN,1
NC_000004.12_4623,0
SPENO001093,1
NC_000004.12_6120,0
sp|P59036|CU082_HUMAN,1
NC_000015.10_3813,0
sp|Q9H478|KCQ1D_HUMAN,1
sp|Q9UI54|YT001_HUMAN,1
sp|P60002|ELOF1_HUMAN,1
NC_000001.11_15371,0
NC_000017.11_2908,0
NC_000016.10_2061,0
NC_000020.11_2347,0
sp|P61956|SUMO2_HUMAN,1
NC_000019.10_9444,0
sp|Q86SH4|PRNT_HUMAN,1
sp|A4D0T7|SIM30_HUMAN,1
NC_000002.12_1744,0
sp|Q6WQI6|HEPN1_HUMAN,1
sp|Q3MUY2|PIGY_HUMAN,1
NC_000012.12_7824,0
NC_000002.12_648,0
sp|P15421|GLPE_HUMAN,1
SPROHSA195802,1
SPENO002085,1
NC_000012.12_6960,0
NC_000007.14_5956,0
NC_000009.12_3299,0
sp|Q8IUB9|KR191_HUMAN,1
NC_000001.11_12442,0
NC_000011.10_2914,0
NC_000001.11_9957,0
SPENO002942,1
sp|Q3LI64|KRA61_HUMAN,1
sp|A0A1B0GTQ4|MYMX_HUMAN,1
sp|P13640|MT1G_HUMAN,1
sp|P0DMW2|PYDC4_HUMAN,1
NC_000008.11_1255,0
NC_000002.12_10831,0
sp|P60602|ROMO1_HUMAN,1
NC_000003.12_5576,0
sp|P0DJ07|PT100_HUMAN,1
NC_000001.11_12345,0
sp|Q6UY13|YB003_HUMAN,1
SPENO004230,1
SPROHSA155833,1
NC_000011.10_1329,0
SPROHSA142035,1
SPENO000773,1
NC_000003.12_9699,0
NC_000003.12_7594,0
SPENO002857,1
sp|Q5JSS6|MEIG1_HUMAN,1
SPENO002993,1
sp|A0A1B0GU71|C97D2_HUMAN,1
NC_000007.14_5784,0
SPENO004551,1
NC_000006.12_2,0
sp|Q969W0|SPTSA_HUMAN,1
SPENO001914,1
NC_000018.10_402,0
NC_000004.12_561,0
SPROHSA183718,1
NC_000006.12_7395,0
sp|O14610|GBGT2_HUMAN,1
NC_000017.11_6441,0
SPROHSA190352,1
sp|P0DP73|D130B_HUMAN,1
NC_000004.12_1627,0
NC_000018.10_1670,0
sp|A8MU10|YQ047_HUMAN,1
sp|L0R8F8|MIDUO_HUMAN,1
sp|P59022|DSC10_HUMAN,1
NC_000013.11_414,0
NC_000019.10_8689,0
SPENO003269,1
NC_000008.11_79,0
sp|Q8NES8|DB124_HUMAN,1
NC_000023.11_2925,0
NC_000006.12_2977,0
NC_000023.11_4823,0
NC_000017.11_3139,0
sp|P59990|KR121_HUMAN,1
SPENO000799,1
NC_000014.9_5016,0
NC_000013.11_2384,0
NC_000006.12_4805,0
NC_000017.11_3414,0
sp|Q3LI61|KR202_HUMAN,1
NC_000001.11_10674,0
SPENO002894,1
NC_000011.10_5054,0
NC_000010.11_1481,0
NC_000002.12_2352,0
sp|P30047|GFRP_HUMAN,1
sp|A0A286YF01|SCGR7_HUMAN,1
sp|P03901|NU4LM_HUMAN,1
NC_000012.12_448,0
sp|P56134|ATPK_HUMAN,1
NC_000004.12_8448,0
NC_000023.11_666,0
NC_000002.12_11338,0
sp|P0C0P6|NPS_HUMAN,1
sp|P0CJ71|HMN4_HUMAN,1
NC_000023.11_6214,0
NC_000009.12_5672,0
NC_000011.10_193,0
NC_000017.11_7638,0
SPROHSA397851,1
NC_000011.10_2499,0
NC_000012.12_3947,0
NC_000012.12_4107,0
sp|Q4G0G5|SC2B2_HUMAN,1
NC_000001.11_156,0
NC_000002.12_11572,0
NC_000005.10_8749,0
sp|P0C5K6|CT18_HUMAN,1
NC_000013.11_1692,0
NC_000011.10_2894,0
NC_000021.9_552,0
NC_000003.12_3274,0
SPENO000122,1
NC_000004.12_2095,0
NC_000014.9_5374,0
NC_000001.11_13104,0
sp|Q96EX1|SIM12_HUMAN,1
NC_000013.11_3371,0
SPENO005705,1
NC_000001.11_3631,0
NC_000013.11_2341,0
NC_000007.14_4197,0
sp|A8MTW9|YB043_HUMAN,1
sp|P25815|S100P_HUMAN,1
NC_000009.12_63,0
sp|P61165|TM258_HUMAN,1
sp|P63302|SELW_HUMAN,1
NC_000006.12_372,0
NC_000017.11_469,0
NC_000009.12_5311,0
SPENO006295,1
SPENO000018,1
sp|O60356|NUPR1_HUMAN,1
NC_000022.11_873,0
sp|Q8N6N7|ACBD7_HUMAN,1
NC_000009.12_3053,0
NC_000019.10_4786,0
sp|Q15651|HMGN3_HUMAN,1
NC_000006.12_2731,0
NC_000015.10_10,0
sp|A8MTZ0|BBIP1_HUMAN,1
NC_000022.11_765,0
NC_000014.9_4745,0
SPENO006830,1
NC_000019.10_794,0
NC_000003.12_4357,0
NC_000009.12_4716,0
sp|O43261|LEU1_HUMAN,1
NC_000019.10_7764,0
SPENO000541,1
NC_000007.14_7882,0
NC_000023.11_6749,0
NC_000001.11_6803,0
SPENO005325,1
sp|Q8IWF7|U2D2L_HUMAN,1
sp|Q13072|BAGE1_HUMAN,1
sp|Q7Z7B8|DB128_HUMAN,1
NC_000023.11_6343,0
sp|Q9BTK2|YX002_HUMAN,1
SPENO006175,1
sp|Q96GX2|A7L3B_HUMAN,1
NC_000004.12_4387,0
sp|Q8TAF5|LQK1_HUMAN,1
NC_000002.12_1855,0
SPROHSA167330,1
NC_000014.9_2600,0
NC_000011.10_9017,0
NC_000015.10_2225,0
NC_000005.10_3264,0
sp|Q9UH64|NSGX_HUMAN,1
sp|Q7Z4L0|COX8C_HUMAN,1
sp|P0DPQ6|DT3UO_HUMAN,1
NC_000011.10_9409,0
SPROHSA398291,1
sp|A0A1W2PQU2|KANTR_HUMAN,1
NC_000003.12_9087,0
NC_000001.11_4580,0
sp|P56385|ATP5I_HUMAN,1
sp|Q9UDW1|QCR9_HUMAN,1
NC_000004.12_5697,0
NC_000014.9_1937,0
SPENO001122,1
SPENO000802,1
NC_000017.11_64,0
sp|Q8WXG8|S100Z_HUMAN,1
NC_000016.10_1925,0
SPROHSA413146,1
SPENO000153,1
NC_000023.11_3811,0
NC_000019.10_1454,0
sp|Q9BQ48|RM34_HUMAN,1
sp|Q8N104|D106A_HUMAN,1
sp|A6NIU2|CU037_HUMAN,1
sp|A8MSI8|LYRM9_HUMAN,1
NC_000009.12_5757,0
SPENO005810,1
sp|P78556|CCL20_HUMAN,1
NC_000002.12_4683,0
NC_000006.12_269,0
sp|Q9BYR6|KRA33_HUMAN,1
SPENO005901,1
sp|Q3MIV0|KR221_HUMAN,1
NC_000011.10_5082,0
NC_000003.12_3999,0
NC_000011.10_8410,0
NC_000002.12_8920,0
sp|Q6ZQV5|ZN788_HUMAN,1
NC_000012.12_4154,0
sp|O75556|SG2A1_HUMAN,1
NC_000001.11_5765,0
sp|Q6UW78|UQCC3_HUMAN,1
sp|Q4W5P6|SIM43_HUMAN,1
NC_000007.14_7836,0
SPENO003663,1
NC_000011.10_4938,0
NC_000003.12_4077,0
NC_000003.12_9552,0
NC_000020.11_923,0
SPENO006941,1
SPENO003706,1
NC_000014.9_4203,0
sp|A0A0U1RRL7|MMPOS_HUMAN,1
NC_000012.12_6654,0
NC_000012.12_1900,0
sp|O00244|ATOX1_HUMAN,1
NC_000014.9_1386,0
NC_000008.11_942,0
SPENO001615,1
NC_000019.10_7579,0
NC_000002.12_13656,0
SPROHSA216087,1
NC_000001.11_16578,0
sp|Q8N6V4|CJ053_HUMAN,1
sp|Q9H3K6|BOLA2_HUMAN,1
NC_000010.11_5171,0
NC_000010.11_1850,0
sp|Q92583|CCL17_HUMAN,1
NC_000011.10_826,0
NC_000011.10_4962,0
SPENO002255,1
NC_000017.11_7087,0
NC_000001.11_1267,0
NC_000015.10_5352,0
NC_000007.14_2918,0
sp|Q8TCZ7|CU074_HUMAN,1
sp|P04080|CYTB_HUMAN,1
sp|Q30KQ9|DB110_HUMAN,1
SPROHSA175770,1
SPROHSA172346,1
sp|Q3B7I2|CNPY1_HUMAN,1
NC_000005.10_7252,0
NC_000012.12_8713,0
NC_000010.11_6872,0
SPENO006265,1
SPENO003780,1
NC_000020.11_1144,0
NC_000006.12_3691,0
NC_000006.12_9094,0
NC_000014.9_4772,0
NC_000001.11_13690,0
SPROHSA409583,1
sp|P13501|CCL5_HUMAN,1
NC_000013.11_3307,0
sp|Q8NG35|D105A_HUMAN,1
NC_000001.11_9848,0
sp|Q6PB30|CSAG1_HUMAN,1
sp|A0A183|LCE6A_HUMAN,1
sp|Q96IR3|YV007_HUMAN,1
NC_000001.11_14188,0
NC_000015.10_1645,0
NC_000014.9_5473,0
SPROHSA408218,1
sp|Q9BZ98|TTY12_HUMAN,1
NC_000017.11_1392,0
NC_000005.10_4681,0
NC_000011.10_4304,0
SPENO003109,1
SPENO002005,1
sp|Q86SY8|KTAS1_HUMAN,1
NC_000023.11_3272,0
sp|B1AMM8|CI107_HUMAN,1
NC_000005.10_1457,0
NC_000018.10_1354,0
NC_000005.10_2107,0
NC_000009.12_3993,0
sp|Q3LI73|KR194_HUMAN,1
sp|C9JLW8|MCRI1_HUMAN,1
NC_000006.12_1221,0
sp|Q8NCU8|MTLN_HUMAN,1
NC_000003.12_1869,0
NC_000001.11_13686,0
NC_000016.10_3190,0
sp|P24311|COX7B_HUMAN,1
sp|Q9BXW3|SNH12_HUMAN,1
sp|Q9Y3F1|TA6P_HUMAN,1
NC_000017.11_1896,0
NC_000010.11_4505,0
NC_000003.12_7612,0
sp|Q5TA78|LCE4A_HUMAN,1
NC_000020.11_3075,0
NC_000005.10_5120,0
sp|O15342|VA0E1_HUMAN,1
NC_000008.11_28,0
SPROHSA204185,1
SPENO000332,1
NC_000019.10_5309,0
sp|Q9NRQ5|SMCO4_HUMAN,1
SPENO004028,1
NC_000017.11_2128,0
SPROHSA399060,1
sp|Q5TA77|LCE3B_HUMAN,1
NC_000017.11_4792,0
sp|O95424|DEXI_HUMAN,1
sp|A1L188|NDUF8_HUMAN,1
sp|A0A1W2PPG7|GBG14_HUMAN,1
NC_000015.10_2749,0
SPENO006324,1
NC_000001.11_11827,0
SPENO006929,1
NC_000012.12_8560,0
sp|Q5EE01|CENPW_HUMAN,1
NC_000003.12_9338,0
SPENO002657,1
SPENO000740,1
NC_000011.10_3086,0
sp|P61927|RL37_HUMAN,1
NC_000015.10_846,0
NC_000003.12_4424,0
SPENO000891,1
NC_000005.10_6514,0
sp|Q9BZA0|TTY10_HUMAN,1
SPROHSA158302,1
sp|Q9NYG5|APC11_HUMAN,1
sp|A0A087WWA1|P3URF_HUMAN,1
SPENO000482,1
NC_000003.12_3709,0
NC_000001.11_1411,0
sp|Q96QK8|SIM14_HUMAN,1
NC_000009.12_1695,0
sp|P81534|D103A_HUMAN,1
NC_000011.10_3752,0
sp|Q99584|S10AD_HUMAN,1
NC_000003.12_8027,0
NC_000009.12_3580,0
NC_000003.12_1493,0
SPENO002730,1
NC_000009.12_3504,0
sp|Q9P2W3|GBG13_HUMAN,1
sp|P59090|TSAS2_HUMAN,1
NC_000009.12_5415,0
NC_000021.9_1112,0
SPENO002016,1
SPROHSA139379,1
NC_000003.12_5113,0
sp|A6NGZ8|SMIM9_HUMAN,1
sp|Q6UW10|SFTA2_HUMAN,1
SPROHSA222825,1
sp|Q9UHU1|YK039_HUMAN,1
NC_000001.11_7788,0
NC_000010.11_2780,0
NC_000009.12_723,0
NC_000003.12_1662,0
NC_000014.9_3225,0
NC_000022.11_633,0
NC_000006.12_2221,0
NC_000001.11_10666,0
sp|C9J3I9|CE058_HUMAN,1
NC_000016.10_4454,0
SPENO001126,1
NC_000006.12_5235,0
NC_000017.11_6621,0
SPROHSA410866,1
sp|P63313|TYB10_HUMAN,1
SPENO006378,1
sp|Q8NHG7|SVIP_HUMAN,1
NC_000011.10_6262,0
NC_000002.12_6636,0
NC_000010.11_6859,0
NC_000001.11_498,0
SPENO005134,1
sp|Q0P140|YA037_HUMAN,1
sp|Q4LDR2|CTXN3_HUMAN,1
NC_000006.12_2057,0
SPROHSA406356,1
SPROHSA202059,1
NC_000013.11_613,0
SPROHSA403870,1
SPROHSA186587,1
NC_000002.12_5416,0
NC_000006.12_8068,0
SPENO003375,1
sp|K7EJ46|SIM22_HUMAN,1
NC_000011.10_5144,0
NC_000001.11_11638,0
NC_000012.12_2470,0
NC_000009.12_4120,0
SPROHSA201051,1
NC_000020.11_1393,0
NC_000020.11_2773,0
NC_000017.11_3306,0
sp|O75531|BAF_HUMAN,1
NC_000007.14_2015,0
NC_000002.12_6873,0
sp|Q9Y5V0|ZN706_HUMAN,1
SPENO000401,1
NC_000023.11_4487,0
SPENO000817,1
SPENO003308,1
NC_000005.10_2471,0
SPENO003100,1
NC_000003.12_3900,0
sp|A0A1B0GVY4|SIM31_HUMAN,1
SPENO003186,1
sp|Q5TC04|ATAS1_HUMAN,1
sp|O15263|DFB4A_HUMAN,1
NC_000017.11_5955,0
SPENO000785,1
sp|A0A0B4J2F0|PIOS1_HUMAN,1
sp|Q9NPE3|NOP10_HUMAN,1
SPENO004188,1
NC_000003.12_9045,0
NC_000007.14_6030,0
NC_000006.12_1581,0
NC_000009.12_442,0
NC_000008.11_4728,0
SPENO004708,1
sp|A0A1B0GUI7|BRDOS_HUMAN,1
sp|A1A580|KR231_HUMAN,1
sp|P02814|SMR3B_HUMAN,1
NC_000004.12_2301,0
NC_000008.11_2440,0
NC_000016.10_3648,0
sp|O00483|NDUA4_HUMAN,1
SPROHSA142271,1
sp|A0A1B0GVK7|F240A_HUMAN,1
SPENO001678,1
sp|Q502X0|MORN2_HUMAN,1
sp|P59665|DEF1_HUMAN,1
sp|Q96I36|COX14_HUMAN,1
sp|Q9UBP8|KAAG1_HUMAN,1
NC_000015.10_3607,0
NC_000017.11_6900,0
NC_000019.10_6576,0
SPENO004114,1
SPENO002447,1
SP|P63173|RL38_HUMAN,1
SP|Q02325|PLGB_HUMAN,1
SP|P16619|CL3L1_HUMAN,1
SP|A0A1B0GVQ0|SPAR_HUMAN,1
SPENO000897,1
SPENO005036,1
SPENO002034,1
SP|P15515|HIS1_HUMAN,1
SP|Q8NHW6|OTOSP_HUMAN,1
SPROHSA147565,1
SP|E0CX11|STMP1_HUMAN,1
SP|Q96PI1|SPRR4_HUMAN,1
SPROHSA409783,1
SP|O00168|PLM_HUMAN,1
SPENO003986,1
SPENO001536,1
SP|A0A1B0GUW7|SIM27_HUMAN,1
SPENO000434,1
SP|O43678|NDUA2_HUMAN,1
SP|Q7Z7B7|DB132_HUMAN,1
SPROHSA158194,1
SPROHSA191064,1
SP|O43677|NDUC1_HUMAN,1
SP|Q8WXC3|PYDC1_HUMAN,1
SP|O95968|SG1D1_HUMAN,1
SPENO000015,1
SP|Q6XE38|SG1D4_HUMAN,1
SPROHSA214180,1
SPENO005493,1
SP|P30273|FCERG_HUMAN,1
SP|Q9P298|HIG1B_HUMAN,1
SPENO004368,1
SP|P61952|GBG11_HUMAN,1
SPENO001776,1
SPENO006659,1
SPENO000472,1
SPENO000361,1
SPENO000391,1
SP|Q3LI58|KR211_HUMAN,1
SP|P62875|RPAB5_HUMAN,1
SPENO000083,1
SPROHSA147276,1
SP|Q96FX2|DPH3_HUMAN,1
SPENO004178,1
SPROHSA162393,1
SP|Q9BWJ5|SF3B5_HUMAN,1
SP|P14621|ACYP2_HUMAN,1
SP|Q9Y5L2|HLPDA_HUMAN,1
SPENO004199,1
SP|Q9H1M4|DB127_HUMAN,1
SPROHSA404703,1
SP|Q6UDR6|SPIT4_HUMAN,1
SP|O60262|GBG7_HUMAN,1
SPENO004462,1
SPROHSA199120,1
SPENO004446,1
SP|Q9HD64|XAGE1_HUMAN,1
SPENO004187,1
SP|Q69YL0|NCAS2_HUMAN,1
